Country,date,vaccine,total
Italy,2021-08-10,Johnson&Johnson,15588
Italy,2021-08-10,Moderna,15589
Italy,2021-08-10,Oxford/AstraZeneca,15590
Italy,2021-08-10,Pfizer/BioNTech,15591
Italy,2021-08-11,Johnson&Johnson,15592
Italy,2021-08-11,Moderna,15593
Italy,2021-08-11,Oxford/AstraZeneca,15594
Italy,2021-08-11,Pfizer/BioNTech,15595
Italy,2021-08-12,Johnson&Johnson,15596
Italy,2021-08-12,Moderna,15597
Italy,2021-08-12,Oxford/AstraZeneca,15598
Italy,2021-08-12,Pfizer/BioNTech,15599
Italy,2021-08-13,Johnson&Johnson,15600
Italy,2021-08-13,Moderna,15601
Italy,2021-08-13,Oxford/AstraZeneca,15602
Italy,2021-08-13,Pfizer/BioNTech,15603
Italy,2021-08-14,Johnson&Johnson,15604
Italy,2021-08-14,Moderna,15605
Italy,2021-08-14,Oxford/AstraZeneca,15606
Italy,2021-08-14,Pfizer/BioNTech,15607
Italy,2021-08-15,Johnson&Johnson,15608
Italy,2021-08-15,Moderna,15609
Italy,2021-08-15,Oxford/AstraZeneca,15610
Italy,2021-08-15,Pfizer/BioNTech,15611
Italy,2021-08-16,Johnson&Johnson,15612
Italy,2021-08-16,Moderna,15613
Italy,2021-08-16,Oxford/AstraZeneca,15614
Italy,2021-08-16,Pfizer/BioNTech,15615
Italy,2021-08-17,Johnson&Johnson,15616
Italy,2021-08-17,Moderna,15617
Italy,2021-08-17,Oxford/AstraZeneca,15618
Italy,2021-08-17,Pfizer/BioNTech,15619
Italy,2021-08-18,Johnson&Johnson,15620
Italy,2021-08-18,Moderna,15621
Italy,2021-08-18,Oxford/AstraZeneca,15622
Italy,2021-08-18,Pfizer/BioNTech,15623
Italy,2021-08-19,Johnson&Johnson,15624
Italy,2021-08-19,Moderna,15625
Italy,2021-08-19,Oxford/AstraZeneca,15626
Italy,2021-08-19,Pfizer/BioNTech,15627
Italy,2021-08-20,Johnson&Johnson,15628
Italy,2021-08-20,Moderna,15629
Italy,2021-08-20,Oxford/AstraZeneca,15630
Italy,2021-08-20,Pfizer/BioNTech,15631
Italy,2021-08-21,Johnson&Johnson,15632
Italy,2021-08-21,Moderna,15633
Italy,2021-08-21,Oxford/AstraZeneca,15634
Italy,2021-08-21,Pfizer/BioNTech,15635
Italy,2021-08-22,Johnson&Johnson,15636
Italy,2021-08-22,Moderna,15637
Italy,2021-08-22,Oxford/AstraZeneca,15638
Italy,2021-08-22,Pfizer/BioNTech,15639
Italy,2021-08-23,Johnson&Johnson,15640
Italy,2021-08-23,Moderna,15641
Italy,2021-08-23,Oxford/AstraZeneca,15642
Italy,2021-08-23,Pfizer/BioNTech,15643
Italy,2021-08-24,Johnson&Johnson,15644
Italy,2021-08-24,Moderna,15645
Italy,2021-08-24,Oxford/AstraZeneca,15646
Italy,2021-08-24,Pfizer/BioNTech,15647
Italy,2021-08-25,Johnson&Johnson,15648
Italy,2021-08-25,Moderna,15649
Italy,2021-08-25,Oxford/AstraZeneca,15650
Italy,2021-08-25,Pfizer/BioNTech,15651
Italy,2021-08-26,Johnson&Johnson,15652
Italy,2021-08-26,Moderna,15653
Italy,2021-08-26,Oxford/AstraZeneca,15654
Italy,2021-08-26,Pfizer/BioNTech,15655
Italy,2021-08-27,Johnson&Johnson,15656
Italy,2021-08-27,Moderna,15657
Italy,2021-08-27,Oxford/AstraZeneca,15658
Italy,2021-08-27,Pfizer/BioNTech,15659
Italy,2021-08-28,Johnson&Johnson,15660
Italy,2021-08-28,Moderna,15661
Italy,2021-08-28,Oxford/AstraZeneca,15662
Italy,2021-08-28,Pfizer/BioNTech,15663
Italy,2021-08-29,Johnson&Johnson,15664
Italy,2021-08-29,Moderna,15665
Italy,2021-08-29,Oxford/AstraZeneca,15666
Italy,2021-08-29,Pfizer/BioNTech,15667
Italy,2021-08-30,Johnson&Johnson,15668
Italy,2021-08-30,Moderna,15669
Italy,2021-08-30,Oxford/AstraZeneca,15670
Italy,2021-08-30,Pfizer/BioNTech,15671
Italy,2021-08-31,Johnson&Johnson,15672
Italy,2021-08-31,Moderna,15673
Italy,2021-08-31,Oxford/AstraZeneca,15674
Italy,2021-08-31,Pfizer/BioNTech,15675
Italy,2021-09-01,Johnson&Johnson,15676
Italy,2021-09-01,Moderna,15677
Italy,2021-09-01,Oxford/AstraZeneca,15678
Italy,2021-09-01,Pfizer/BioNTech,15679
Italy,2021-09-02,Johnson&Johnson,15680
Italy,2021-09-02,Moderna,15681
Italy,2021-09-02,Oxford/AstraZeneca,15682
Italy,2021-09-02,Pfizer/BioNTech,15683
Italy,2021-09-03,Johnson&Johnson,15684
Italy,2021-09-03,Moderna,15685
Italy,2021-09-03,Oxford/AstraZeneca,15686
Italy,2021-09-03,Pfizer/BioNTech,15687
Italy,2021-09-04,Johnson&Johnson,15688
Italy,2021-09-04,Moderna,15689
Italy,2021-09-04,Oxford/AstraZeneca,15690
Italy,2021-09-04,Pfizer/BioNTech,15691
Italy,2021-09-05,Johnson&Johnson,15692
Italy,2021-09-05,Moderna,15693
Italy,2021-09-05,Oxford/AstraZeneca,15694
Italy,2021-09-05,Pfizer/BioNTech,15695
Italy,2021-09-06,Johnson&Johnson,15696
Italy,2021-09-06,Moderna,15697
Italy,2021-09-06,Oxford/AstraZeneca,15698
Italy,2021-09-06,Pfizer/BioNTech,15699
Italy,2021-09-07,Johnson&Johnson,15700
Italy,2021-09-07,Moderna,15701
Italy,2021-09-07,Oxford/AstraZeneca,15702
Italy,2021-09-07,Pfizer/BioNTech,15703
Italy,2021-09-08,Johnson&Johnson,15704
Italy,2021-09-08,Moderna,15705
Italy,2021-09-08,Oxford/AstraZeneca,15706
Italy,2021-09-08,Pfizer/BioNTech,15707
Italy,2021-09-09,Johnson&Johnson,15708
Italy,2021-09-09,Moderna,15709
Italy,2021-09-09,Oxford/AstraZeneca,15710
Italy,2021-09-09,Pfizer/BioNTech,15711
Italy,2021-09-10,Johnson&Johnson,15712
Italy,2021-09-10,Moderna,15713
Italy,2021-09-10,Oxford/AstraZeneca,15714
Italy,2021-09-10,Pfizer/BioNTech,15715
Italy,2021-09-11,Johnson&Johnson,15716
Italy,2021-09-11,Moderna,15717
Italy,2021-09-11,Oxford/AstraZeneca,15718
Italy,2021-09-11,Pfizer/BioNTech,15719
Italy,2021-09-12,Johnson&Johnson,15720
Italy,2021-09-12,Moderna,15721
Italy,2021-09-12,Oxford/AstraZeneca,15722
Italy,2021-09-12,Pfizer/BioNTech,15723
Italy,2021-09-13,Johnson&Johnson,15724
Italy,2021-09-13,Moderna,15725
Italy,2021-09-13,Oxford/AstraZeneca,15726
Italy,2021-09-13,Pfizer/BioNTech,15727
Italy,2021-09-14,Johnson&Johnson,15728
Italy,2021-09-14,Moderna,15729
Italy,2021-09-14,Oxford/AstraZeneca,15730
Italy,2021-09-14,Pfizer/BioNTech,15731
Italy,2021-09-15,Johnson&Johnson,15732
Italy,2021-09-15,Moderna,15733
Italy,2021-09-15,Oxford/AstraZeneca,15734
Italy,2021-09-15,Pfizer/BioNTech,15735
Italy,2021-09-16,Johnson&Johnson,15736
Italy,2021-09-16,Moderna,15737
Italy,2021-09-16,Oxford/AstraZeneca,15738
Italy,2021-09-16,Pfizer/BioNTech,15739
Italy,2021-09-17,Johnson&Johnson,15740
Italy,2021-09-17,Moderna,15741
Italy,2021-09-17,Oxford/AstraZeneca,15742
Italy,2021-09-17,Pfizer/BioNTech,15743
Italy,2021-09-18,Johnson&Johnson,15744
Italy,2021-09-18,Moderna,15745
Italy,2021-09-18,Oxford/AstraZeneca,15746
Italy,2021-09-18,Pfizer/BioNTech,15747
Italy,2021-09-19,Johnson&Johnson,15748
Italy,2021-09-19,Moderna,15749
Italy,2021-09-19,Oxford/AstraZeneca,15750
Italy,2021-09-19,Pfizer/BioNTech,15751
Italy,2021-09-20,Johnson&Johnson,15752
Italy,2021-09-20,Moderna,15753
Italy,2021-09-20,Oxford/AstraZeneca,15754
Italy,2021-09-20,Pfizer/BioNTech,15755
Italy,2021-09-21,Johnson&Johnson,15756
Italy,2021-09-21,Moderna,15757
Italy,2021-09-21,Oxford/AstraZeneca,15758
Italy,2021-09-21,Pfizer/BioNTech,15759
Italy,2021-09-22,Johnson&Johnson,15760
Italy,2021-09-22,Moderna,15761
Italy,2021-09-22,Oxford/AstraZeneca,15762
Italy,2021-09-22,Pfizer/BioNTech,15763
Italy,2021-09-23,Johnson&Johnson,15764
Italy,2021-09-23,Moderna,15765
Italy,2021-09-23,Oxford/AstraZeneca,15766
Italy,2021-09-23,Pfizer/BioNTech,15767
Italy,2021-09-24,Johnson&Johnson,15768
Italy,2021-09-24,Moderna,15769
Italy,2021-09-24,Oxford/AstraZeneca,15770
Italy,2021-09-24,Pfizer/BioNTech,15771
Italy,2021-09-25,Johnson&Johnson,15772
Italy,2021-09-25,Moderna,15773
Italy,2021-09-25,Oxford/AstraZeneca,15774
Italy,2021-09-25,Pfizer/BioNTech,15775
Italy,2021-09-26,Johnson&Johnson,15776
Italy,2021-09-26,Moderna,15777
Italy,2021-09-26,Oxford/AstraZeneca,15778
Italy,2021-09-26,Pfizer/BioNTech,15779
Italy,2021-09-27,Johnson&Johnson,15780
Italy,2021-09-27,Moderna,15781
Italy,2021-09-27,Oxford/AstraZeneca,15782
Italy,2021-09-27,Pfizer/BioNTech,15783
Italy,2021-09-28,Johnson&Johnson,15784
Italy,2021-09-28,Moderna,15785
Italy,2021-09-28,Oxford/AstraZeneca,15786
Italy,2021-09-28,Pfizer/BioNTech,15787
Italy,2021-09-29,Johnson&Johnson,15788
Italy,2021-09-29,Moderna,15789
Italy,2021-09-29,Oxford/AstraZeneca,15790
Italy,2021-09-29,Pfizer/BioNTech,15791
Italy,2021-09-30,Johnson&Johnson,15792
Italy,2021-09-30,Moderna,15793
Italy,2021-09-30,Oxford/AstraZeneca,15794
Italy,2021-09-30,Pfizer/BioNTech,15795
Italy,2021-10-01,Johnson&Johnson,15796
Italy,2021-10-01,Moderna,15797
Italy,2021-10-01,Oxford/AstraZeneca,15798
Italy,2021-10-01,Pfizer/BioNTech,15799
Italy,2021-10-02,Johnson&Johnson,15800
Italy,2021-10-02,Moderna,15801
Italy,2021-10-02,Oxford/AstraZeneca,15802
Italy,2021-10-02,Pfizer/BioNTech,15803
Italy,2021-10-03,Johnson&Johnson,15804
Italy,2021-10-03,Moderna,15805
Italy,2021-10-03,Oxford/AstraZeneca,15806
Italy,2021-10-03,Pfizer/BioNTech,15807
Italy,2021-10-04,Johnson&Johnson,15808
Italy,2021-10-04,Moderna,15809
Italy,2021-10-04,Oxford/AstraZeneca,15810
Italy,2021-10-04,Pfizer/BioNTech,15811
Italy,2021-10-05,Johnson&Johnson,15812
Italy,2021-10-05,Moderna,15813
Italy,2021-10-05,Oxford/AstraZeneca,15814
Italy,2021-10-05,Pfizer/BioNTech,15815
Italy,2021-10-06,Johnson&Johnson,15816
Italy,2021-10-06,Moderna,15817
Italy,2021-10-06,Oxford/AstraZeneca,15818
Italy,2021-10-06,Pfizer/BioNTech,15819
Italy,2021-10-07,Johnson&Johnson,15820
Italy,2021-10-07,Moderna,15821
Italy,2021-10-07,Oxford/AstraZeneca,15822
Italy,2021-10-07,Pfizer/BioNTech,15823
Italy,2021-10-08,Johnson&Johnson,15824
Italy,2021-10-08,Moderna,15825
Italy,2021-10-08,Oxford/AstraZeneca,15826
Italy,2021-10-08,Pfizer/BioNTech,15827
Italy,2021-10-09,Johnson&Johnson,15828
Italy,2021-10-09,Moderna,15829
Italy,2021-10-09,Oxford/AstraZeneca,15830
Italy,2021-10-09,Pfizer/BioNTech,15831
Italy,2021-10-10,Johnson&Johnson,15832
Italy,2021-10-10,Moderna,15833
Italy,2021-10-10,Oxford/AstraZeneca,15834
Italy,2021-10-10,Pfizer/BioNTech,15835
Italy,2021-10-11,Johnson&Johnson,15836
Italy,2021-10-11,Moderna,15837
Italy,2021-10-11,Oxford/AstraZeneca,15838
Italy,2021-10-11,Pfizer/BioNTech,15839
Italy,2021-10-12,Johnson&Johnson,15840
Italy,2021-10-12,Moderna,15841
Italy,2021-10-12,Oxford/AstraZeneca,15842
Italy,2021-10-12,Pfizer/BioNTech,15843
Italy,2021-10-13,Johnson&Johnson,15844
Italy,2021-10-13,Moderna,15845
Italy,2021-10-13,Oxford/AstraZeneca,15846
Italy,2021-10-13,Pfizer/BioNTech,15847
Italy,2021-10-14,Johnson&Johnson,15848
Italy,2021-10-14,Moderna,15849
Italy,2021-10-14,Oxford/AstraZeneca,15850
Italy,2021-10-14,Pfizer/BioNTech,15851
Italy,2021-10-15,Johnson&Johnson,15852
Italy,2021-10-15,Moderna,15853
Italy,2021-10-15,Oxford/AstraZeneca,15854
Italy,2021-10-15,Pfizer/BioNTech,15855
Italy,2021-10-16,Johnson&Johnson,15856
Italy,2021-10-16,Moderna,15857
Italy,2021-10-16,Oxford/AstraZeneca,15858
Italy,2021-10-16,Pfizer/BioNTech,15859
Italy,2021-10-17,Johnson&Johnson,15860
Italy,2021-10-17,Moderna,15861
Italy,2021-10-17,Oxford/AstraZeneca,15862
Italy,2021-10-17,Pfizer/BioNTech,15863
Italy,2021-10-18,Johnson&Johnson,15864
Italy,2021-10-18,Moderna,15865
Italy,2021-10-18,Oxford/AstraZeneca,15866
Italy,2021-10-18,Pfizer/BioNTech,15867
Italy,2021-10-19,Johnson&Johnson,15868
Italy,2021-10-19,Moderna,15869
Italy,2021-10-19,Oxford/AstraZeneca,15870
Italy,2021-10-19,Pfizer/BioNTech,15871
Italy,2021-10-20,Johnson&Johnson,15872
Italy,2021-10-20,Moderna,15873
Italy,2021-10-20,Oxford/AstraZeneca,15874
Italy,2021-10-20,Pfizer/BioNTech,15875
Italy,2021-10-21,Johnson&Johnson,15876
Italy,2021-10-21,Moderna,15877
Italy,2021-10-21,Oxford/AstraZeneca,15878
Italy,2021-10-21,Pfizer/BioNTech,15879
Italy,2021-10-22,Johnson&Johnson,15880
Italy,2021-10-22,Moderna,15881
Italy,2021-10-22,Oxford/AstraZeneca,15882
Italy,2021-10-22,Pfizer/BioNTech,15883
Italy,2021-10-23,Johnson&Johnson,15884
Italy,2021-10-23,Moderna,15885
Italy,2021-10-23,Oxford/AstraZeneca,15886
Italy,2021-10-23,Pfizer/BioNTech,15887
Italy,2021-10-24,Johnson&Johnson,15888
Italy,2021-10-24,Moderna,15889
Italy,2021-10-24,Oxford/AstraZeneca,15890
Italy,2021-10-24,Pfizer/BioNTech,15891
Italy,2021-10-25,Johnson&Johnson,15892
Italy,2021-10-25,Moderna,15893
Italy,2021-10-25,Oxford/AstraZeneca,15894
Italy,2021-10-25,Pfizer/BioNTech,15895
Italy,2021-10-26,Johnson&Johnson,15896
Italy,2021-10-26,Moderna,15897
Italy,2021-10-26,Oxford/AstraZeneca,15898
Italy,2021-10-26,Pfizer/BioNTech,15899
Italy,2021-10-27,Johnson&Johnson,15900
Italy,2021-10-27,Moderna,15901
Italy,2021-10-27,Oxford/AstraZeneca,15902
Italy,2021-10-27,Pfizer/BioNTech,15903
Italy,2021-10-28,Johnson&Johnson,15904
Italy,2021-10-28,Moderna,15905
Italy,2021-10-28,Oxford/AstraZeneca,15906
Italy,2021-10-28,Pfizer/BioNTech,15907
Italy,2021-10-29,Johnson&Johnson,15908
Italy,2021-10-29,Moderna,15909
Italy,2021-10-29,Oxford/AstraZeneca,15910
Italy,2021-10-29,Pfizer/BioNTech,15911
Italy,2021-10-30,Johnson&Johnson,15912
Italy,2021-10-30,Moderna,15913
Italy,2021-10-30,Oxford/AstraZeneca,15914
Italy,2021-10-30,Pfizer/BioNTech,15915
Italy,2021-10-31,Johnson&Johnson,15916
Italy,2021-10-31,Moderna,15917
Italy,2021-10-31,Oxford/AstraZeneca,15918
Italy,2021-10-31,Pfizer/BioNTech,15919
Italy,2021-11-01,Johnson&Johnson,15920
Italy,2021-11-01,Moderna,15921
Italy,2021-11-01,Pfizer/BioNTech,15922
Italy,2021-11-02,Johnson&Johnson,15923
Italy,2021-11-02,Moderna,15924
Italy,2021-11-02,Oxford/AstraZeneca,15925
Italy,2021-11-02,Pfizer/BioNTech,15926
Italy,2021-11-03,Johnson&Johnson,15927
Italy,2021-11-03,Moderna,15928
Italy,2021-11-03,Pfizer/BioNTech,15929
Italy,2021-11-04,Johnson&Johnson,15930
Italy,2021-11-04,Moderna,15931
Italy,2021-11-04,Oxford/AstraZeneca,15932
Italy,2021-11-04,Pfizer/BioNTech,15933
Italy,2021-11-05,Johnson&Johnson,15934
Italy,2021-11-05,Moderna,15935
Italy,2021-11-05,Pfizer/BioNTech,15936
Italy,2021-11-06,Johnson&Johnson,15937
Italy,2021-11-06,Moderna,15938
Italy,2021-11-06,Pfizer/BioNTech,15939
Italy,2021-11-07,Johnson&Johnson,15940
Italy,2021-11-07,Moderna,15941
Italy,2021-11-07,Pfizer/BioNTech,15942
Italy,2021-11-08,Johnson&Johnson,15943
Italy,2021-11-08,Moderna,15944
Italy,2021-11-08,Oxford/AstraZeneca,15945
Italy,2021-11-08,Pfizer/BioNTech,15946
Italy,2021-11-09,Johnson&Johnson,15947
Italy,2021-11-09,Moderna,15948
Italy,2021-11-09,Oxford/AstraZeneca,15949
Italy,2021-11-09,Pfizer/BioNTech,15950
Italy,2021-11-10,Johnson&Johnson,15951
Italy,2021-11-10,Moderna,15952
Italy,2021-11-10,Oxford/AstraZeneca,15953
Italy,2021-11-10,Pfizer/BioNTech,15954
Italy,2021-11-11,Johnson&Johnson,15955
Italy,2021-11-11,Moderna,15956
Italy,2021-11-11,Oxford/AstraZeneca,15957
Italy,2021-11-11,Pfizer/BioNTech,15958
Italy,2021-11-12,Johnson&Johnson,15959
Italy,2021-11-12,Moderna,15960
Italy,2021-11-12,Oxford/AstraZeneca,15961
Italy,2021-11-12,Pfizer/BioNTech,15962
Italy,2021-11-13,Johnson&Johnson,15963
Italy,2021-11-13,Moderna,15964
Italy,2021-11-13,Oxford/AstraZeneca,15965
Italy,2021-11-13,Pfizer/BioNTech,15966
Italy,2021-11-14,Johnson&Johnson,15967
Italy,2021-11-14,Moderna,15968
Italy,2021-11-14,Oxford/AstraZeneca,15969
Italy,2021-11-14,Pfizer/BioNTech,15970
Italy,2021-11-15,Johnson&Johnson,15971
Italy,2021-11-15,Moderna,15972
Italy,2021-11-15,Oxford/AstraZeneca,15973
Italy,2021-11-15,Pfizer/BioNTech,15974
Italy,2021-11-16,Johnson&Johnson,15975
Italy,2021-11-16,Moderna,15976
Italy,2021-11-16,Oxford/AstraZeneca,15977
Italy,2021-11-16,Pfizer/BioNTech,15978
Italy,2021-11-17,Johnson&Johnson,15979
Italy,2021-11-17,Moderna,15980
Italy,2021-11-17,Oxford/AstraZeneca,15981
Italy,2021-11-17,Pfizer/BioNTech,15982
Italy,2021-11-18,Johnson&Johnson,15983
Italy,2021-11-18,Moderna,15984
Italy,2021-11-18,Oxford/AstraZeneca,15985
Italy,2021-11-18,Pfizer/BioNTech,15986
Italy,2021-11-19,Johnson&Johnson,15987
Italy,2021-11-19,Moderna,15988
Italy,2021-11-19,Oxford/AstraZeneca,15989
Italy,2021-11-19,Pfizer/BioNTech,15990
Italy,2021-11-20,Johnson&Johnson,15991
Italy,2021-11-20,Moderna,15992
Italy,2021-11-20,Oxford/AstraZeneca,15993
Italy,2021-11-20,Pfizer/BioNTech,15994
Italy,2021-11-21,Johnson&Johnson,15995
Italy,2021-11-21,Moderna,15996
Italy,2021-11-21,Pfizer/BioNTech,15997
Italy,2021-11-22,Johnson&Johnson,15998
Italy,2021-11-22,Moderna,15999
Italy,2021-11-22,Oxford/AstraZeneca,16000
Italy,2021-11-22,Pfizer/BioNTech,16001
Italy,2021-11-23,Johnson&Johnson,16002
Italy,2021-11-23,Moderna,16003
Italy,2021-11-23,Oxford/AstraZeneca,16004
Italy,2021-11-23,Pfizer/BioNTech,16005
Italy,2021-11-24,Johnson&Johnson,16006
Italy,2021-11-24,Moderna,16007
Italy,2021-11-24,Oxford/AstraZeneca,16008
Italy,2021-11-24,Pfizer/BioNTech,16009
Italy,2021-11-25,Johnson&Johnson,16010
Italy,2021-11-25,Moderna,16011
Italy,2021-11-25,Oxford/AstraZeneca,16012
Italy,2021-11-25,Pfizer/BioNTech,16013
Italy,2021-11-26,Johnson&Johnson,16014
Italy,2021-11-26,Moderna,16015
Italy,2021-11-26,Oxford/AstraZeneca,16016
Italy,2021-11-26,Pfizer/BioNTech,16017
Italy,2021-11-27,Johnson&Johnson,16018
Italy,2021-11-27,Moderna,16019
Italy,2021-11-27,Oxford/AstraZeneca,16020
Italy,2021-11-27,Pfizer/BioNTech,16021
Italy,2021-11-28,Johnson&Johnson,16022
Italy,2021-11-28,Moderna,16023
Italy,2021-11-28,Pfizer/BioNTech,16024
Italy,2021-11-29,Johnson&Johnson,16025
Italy,2021-11-29,Moderna,16026
Italy,2021-11-29,Oxford/AstraZeneca,16027
Italy,2021-11-29,Pfizer/BioNTech,16028
Italy,2021-11-30,Johnson&Johnson,16029
Italy,2021-11-30,Moderna,16030
Italy,2021-11-30,Oxford/AstraZeneca,16031
Italy,2021-11-30,Pfizer/BioNTech,16032
Italy,2021-12-01,Johnson&Johnson,16033
Italy,2021-12-01,Moderna,16034
Italy,2021-12-01,Pfizer/BioNTech,16035
Italy,2021-12-02,Johnson&Johnson,16036
Italy,2021-12-02,Moderna,16037
Italy,2021-12-02,Oxford/AstraZeneca,16038
Italy,2021-12-02,Pfizer/BioNTech,16039
Italy,2021-12-03,Johnson&Johnson,16040
Italy,2021-12-03,Moderna,16041
Italy,2021-12-03,Oxford/AstraZeneca,16042
Italy,2021-12-03,Pfizer/BioNTech,16043
Italy,2021-12-04,Johnson&Johnson,16044
Italy,2021-12-04,Moderna,16045
Italy,2021-12-04,Oxford/AstraZeneca,16046
Italy,2021-12-04,Pfizer/BioNTech,16047
Italy,2021-12-05,Johnson&Johnson,16048
Italy,2021-12-05,Moderna,16049
Italy,2021-12-05,Oxford/AstraZeneca,16050
Italy,2021-12-05,Pfizer/BioNTech,16051
Italy,2021-12-06,Johnson&Johnson,16052
Italy,2021-12-06,Moderna,16053
Italy,2021-12-06,Pfizer/BioNTech,16054
Italy,2021-12-07,Johnson&Johnson,16055
Italy,2021-12-07,Moderna,16056
Italy,2021-12-07,Pfizer/BioNTech,16057
Italy,2021-12-08,Johnson&Johnson,16058
Italy,2021-12-08,Moderna,16059
Italy,2021-12-08,Pfizer/BioNTech,16060
Italy,2021-12-09,Johnson&Johnson,16061
Italy,2021-12-09,Moderna,16062
Italy,2021-12-09,Pfizer/BioNTech,16063
Italy,2021-12-10,Johnson&Johnson,16064
Italy,2021-12-10,Moderna,16065
Italy,2021-12-10,Pfizer/BioNTech,16066
Italy,2021-12-11,Johnson&Johnson,16067
Italy,2021-12-11,Moderna,16068
Italy,2021-12-11,Pfizer/BioNTech,16069
Italy,2021-12-12,Johnson&Johnson,16070
Italy,2021-12-12,Moderna,16071
Italy,2021-12-12,Pfizer/BioNTech,16072
Italy,2021-12-13,Johnson&Johnson,16073
Italy,2021-12-13,Moderna,16074
Italy,2021-12-13,Oxford/AstraZeneca,16075
Italy,2021-12-13,Pfizer/BioNTech,16076
Italy,2021-12-14,Johnson&Johnson,16077
Italy,2021-12-14,Moderna,16078
Italy,2021-12-14,Oxford/AstraZeneca,16079
Italy,2021-12-14,Pfizer/BioNTech,16080
Italy,2021-12-15,Johnson&Johnson,16081
Italy,2021-12-15,Moderna,16082
Italy,2021-12-15,Pfizer/BioNTech,16083
Italy,2021-12-16,Johnson&Johnson,16084
Italy,2021-12-16,Moderna,16085
Italy,2021-12-16,Pfizer/BioNTech,16086
Italy,2021-12-17,Johnson&Johnson,16087
Italy,2021-12-17,Moderna,16088
Italy,2021-12-17,Oxford/AstraZeneca,16089
Italy,2021-12-17,Pfizer/BioNTech,16090
Italy,2021-12-18,Johnson&Johnson,16091
Italy,2021-12-18,Moderna,16092
Italy,2021-12-18,Pfizer/BioNTech,16093
Italy,2021-12-19,Johnson&Johnson,16094
Italy,2021-12-19,Moderna,16095
Italy,2021-12-19,Oxford/AstraZeneca,16096
Italy,2021-12-19,Pfizer/BioNTech,16097
Italy,2021-12-20,Johnson&Johnson,16098
Italy,2021-12-20,Moderna,16099
Italy,2021-12-20,Oxford/AstraZeneca,16100
Italy,2021-12-20,Pfizer/BioNTech,16101
Italy,2021-12-21,Johnson&Johnson,16102
Italy,2021-12-21,Moderna,16103
Italy,2021-12-21,Pfizer/BioNTech,16104
Italy,2021-12-22,Johnson&Johnson,16105
Italy,2021-12-22,Moderna,16106
Italy,2021-12-22,Pfizer/BioNTech,16107
Italy,2021-12-23,Johnson&Johnson,16108
Italy,2021-12-23,Moderna,16109
Italy,2021-12-23,Pfizer/BioNTech,16110
Italy,2021-12-24,Johnson&Johnson,16111
Italy,2021-12-24,Moderna,16112
Italy,2021-12-24,Pfizer/BioNTech,16113
Italy,2021-12-25,Johnson&Johnson,16114
Italy,2021-12-25,Moderna,16115
Italy,2021-12-25,Pfizer/BioNTech,16116
Italy,2021-12-26,Johnson&Johnson,16117
Italy,2021-12-26,Moderna,16118
Italy,2021-12-26,Pfizer/BioNTech,16119
Italy,2021-12-27,Johnson&Johnson,16120
Italy,2021-12-27,Moderna,16121
Italy,2021-12-27,Pfizer/BioNTech,16122
Italy,2021-12-28,Johnson&Johnson,16123
Italy,2021-12-28,Moderna,16124
Italy,2021-12-28,Pfizer/BioNTech,16125
Italy,2021-12-29,Johnson&Johnson,16126
Italy,2021-12-29,Moderna,16127
Italy,2021-12-29,Pfizer/BioNTech,16128
Italy,2021-12-30,Johnson&Johnson,16129
Italy,2021-12-30,Moderna,16130
Italy,2021-12-30,Oxford/AstraZeneca,16131
Italy,2021-12-30,Pfizer/BioNTech,16132
Italy,2021-12-31,Johnson&Johnson,16133
Italy,2021-12-31,Moderna,16134
Italy,2021-12-31,Pfizer/BioNTech,16135
Italy,2022-01-01,Johnson&Johnson,16136
Italy,2022-01-01,Moderna,16137
Italy,2022-01-01,Oxford/AstraZeneca,16138
Italy,2022-01-01,Pfizer/BioNTech,16139
Italy,2022-01-02,Johnson&Johnson,16140
Italy,2022-01-02,Moderna,16141
Italy,2022-01-02,Pfizer/BioNTech,16142
Italy,2022-01-03,Johnson&Johnson,16143
Italy,2022-01-03,Moderna,16144
Italy,2022-01-03,Pfizer/BioNTech,16145
Italy,2022-01-04,Johnson&Johnson,16146
Italy,2022-01-04,Moderna,16147
Italy,2022-01-04,Pfizer/BioNTech,16148
Italy,2022-01-05,Johnson&Johnson,16149
Italy,2022-01-05,Moderna,16150
Italy,2022-01-05,Pfizer/BioNTech,16151
Italy,2022-01-06,Johnson&Johnson,16152
Italy,2022-01-06,Moderna,16153
Italy,2022-01-06,Pfizer/BioNTech,16154
Italy,2022-01-07,Johnson&Johnson,16155
Italy,2022-01-07,Moderna,16156
Italy,2022-01-07,Pfizer/BioNTech,16157
Italy,2022-01-08,Johnson&Johnson,16158
Italy,2022-01-08,Moderna,16159
Italy,2022-01-08,Pfizer/BioNTech,16160
Italy,2022-01-09,Johnson&Johnson,16161
Italy,2022-01-09,Moderna,16162
Italy,2022-01-09,Pfizer/BioNTech,16163
Italy,2022-01-10,Johnson&Johnson,16164
Italy,2022-01-10,Moderna,16165
Italy,2022-01-10,Pfizer/BioNTech,16166
Italy,2022-01-11,Johnson&Johnson,16167
Italy,2022-01-11,Moderna,16168
Italy,2022-01-11,Oxford/AstraZeneca,16169
Italy,2022-01-11,Pfizer/BioNTech,16170
Italy,2022-01-12,Johnson&Johnson,16171
Italy,2022-01-12,Moderna,16172
Italy,2022-01-12,Pfizer/BioNTech,16173
Italy,2022-01-13,Johnson&Johnson,16174
